Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Product_ID,Region,State,City,Sales,Quantity,Discount,Profit,Profit_Margin,Year,Quarter,Year_Month
4369,CA-2017-117044,2017-09-11,2017-09-13,Second Class,HA-14920,OFF-PA-10003657,Central,Illinois,Chicago,20.544,6,0.2,6.42,0.3125,2017,3,2017-09
4370,US-2016-165078,2016-11-05,2016-11-10,Standard Class,MA-17995,OFF-BI-10001989,Central,Indiana,Lawrence,104.9,5,0.0,50.352,0.4799999999999999,2016,4,2016-11
4371,US-2016-165078,2016-11-05,2016-11-10,Standard Class,MA-17995,OFF-AR-10002987,Central,Indiana,Lawrence,39.68,2,0.0,16.2688,0.41,2016,4,2016-11
4372,US-2016-165078,2016-11-05,2016-11-10,Standard Class,MA-17995,OFF-LA-10000414,Central,Indiana,Lawrence,51.75,5,0.0,24.84,0.48,2016,4,2016-11
4373,US-2017-169320,2017-07-23,2017-07-25,Second Class,LH-16900,OFF-AR-10003602,Central,Indiana,Elkhart,11.68,2,0.0,5.4896,0.47000000000000003,2017,3,2017-07
4374,US-2017-169320,2017-07-23,2017-07-25,Second Class,LH-16900,TEC-AC-10002550,Central,Indiana,Elkhart,159.75,5,0.0,11.1825,0.06999999999999999,2017,3,2017-07
4375,CA-2016-158575,2016-11-18,2016-11-24,Standard Class,SB-20290,OFF-AP-10002998,East,Ohio,Kent,103.968,6,0.2,16.8948,0.1625,2016,4,2016-11
4376,CA-2014-166954,2014-04-25,2014-04-30,Standard Class,BT-11305,FUR-FU-10003708,West,California,San Gabriel,303.25,5,0.0,63.6825,0.21,2014,2,2014-04
4377,CA-2014-166954,2014-04-25,2014-04-30,Standard Class,BT-11305,OFF-AP-10001391,West,California,San Gabriel,270.72,3,0.0,78.5088,0.2899999999999999,2014,2,2014-04
4378,CA-2014-166954,2014-04-25,2014-04-30,Standard Class,BT-11305,FUR-CH-10003973,West,California,San Gabriel,1487.04,5,0.2,148.704,0.1,2014,2,2014-04
4379,CA-2015-140830,2015-11-30,2015-12-02,Second Class,PS-18970,OFF-EN-10000461,South,Kentucky,Henderson,17.48,2,0.0,8.2156,0.47000000000000003,2015,4,2015-11
4380,CA-2015-140830,2015-11-30,2015-12-02,Second Class,PS-18970,OFF-EN-10002831,South,Kentucky,Henderson,71.88,2,0.0,32.346,0.44999999999999996,2015,4,2015-11
4381,CA-2015-152891,2015-10-25,2015-10-30,Standard Class,TB-21625,OFF-AR-10004648,West,California,San Francisco,60.45,3,0.0,16.3215,0.27,2015,4,2015-10
4382,CA-2015-152891,2015-10-25,2015-10-30,Standard Class,TB-21625,FUR-TA-10001857,West,California,San Francisco,253.176,3,0.2,-31.647,-0.125,2015,4,2015-10
4383,US-2015-122784,2015-07-20,2015-07-27,Standard Class,RA-19915,OFF-BI-10000546,Central,Illinois,Highland Park,2.88,5,0.8,-4.464,-1.5500000000000003,2015,3,2015-07
4384,US-2015-122784,2015-07-20,2015-07-27,Standard Class,RA-19915,FUR-BO-10004690,Central,Illinois,Highland Park,384.944,4,0.3,-126.4816,-0.32857142857142857,2015,3,2015-07
4385,US-2015-122784,2015-07-20,2015-07-27,Standard Class,RA-19915,TEC-PH-10001557,Central,Illinois,Highland Park,153.584,2,0.2,13.4386,0.0875,2015,3,2015-07
4386,US-2015-122784,2015-07-20,2015-07-27,Standard Class,RA-19915,FUR-BO-10002545,Central,Illinois,Highland Park,913.43,5,0.3,-52.196,-0.05714285714285714,2015,3,2015-07
4387,CA-2016-156811,2016-10-27,2016-11-02,Standard Class,BP-11095,OFF-AP-10001366,West,California,San Francisco,43.92,4,0.0,11.8584,0.26999999999999996,2016,4,2016-10
4388,CA-2016-156811,2016-10-27,2016-11-02,Standard Class,BP-11095,OFF-BI-10001628,West,California,San Francisco,25.032,3,0.2,7.8225,0.3125,2016,4,2016-10
4389,CA-2017-111556,2017-11-20,2017-11-22,First Class,CD-11920,OFF-PA-10003651,East,New York,New York City,46.76,7,0.0,22.4448,0.48000000000000004,2017,4,2017-11
4390,CA-2017-111556,2017-11-20,2017-11-22,First Class,CD-11920,FUR-BO-10003159,East,New York,New York City,183.968,2,0.2,-25.2956,-0.1375,2017,4,2017-11
4391,CA-2017-111556,2017-11-20,2017-11-22,First Class,CD-11920,TEC-PH-10001459,East,New York,New York City,1259.97,3,0.0,327.5922,0.26,2017,4,2017-11
4392,CA-2017-111556,2017-11-20,2017-11-22,First Class,CD-11920,OFF-AR-10004602,East,New York,New York City,68.97,3,0.0,19.3116,0.27999999999999997,2017,4,2017-11
4393,CA-2016-108868,2016-09-08,2016-09-12,Standard Class,KB-16585,OFF-AR-10001953,Central,Texas,Dallas,70.368,2,0.2,6.1572,0.0875,2016,3,2016-09
4394,CA-2016-108868,2016-09-08,2016-09-12,Standard Class,KB-16585,TEC-PH-10000923,Central,Texas,Dallas,59.96,5,0.2,21.7355,0.3625,2016,3,2016-09
4395,CA-2014-142965,2014-07-20,2014-07-20,Same Day,SW-20245,OFF-ST-10002583,East,Ohio,Springfield,25.984,1,0.2,-5.1968,-0.19999999999999998,2014,3,2014-07
4396,CA-2014-142965,2014-07-20,2014-07-20,Same Day,SW-20245,OFF-BI-10000977,East,Ohio,Springfield,27.36,3,0.7,-21.888,-0.8,2014,3,2014-07
4397,CA-2016-148740,2016-11-15,2016-11-19,Standard Class,AH-10690,TEC-PH-10002549,West,California,San Diego,361.376,2,0.2,27.1032,0.07500000000000001,2016,4,2016-11
4398,US-2014-138758,2014-07-07,2014-07-11,Standard Class,JL-15835,FUR-CH-10002880,East,Pennsylvania,Philadelphia,172.186,2,0.3,-46.7362,-0.2714285714285714,2014,3,2014-07
4399,US-2014-138758,2014-07-07,2014-07-11,Standard Class,JL-15835,FUR-FU-10003039,East,Pennsylvania,Philadelphia,69.008,2,0.2,12.0764,0.17500000000000002,2014,3,2014-07
4400,CA-2016-131737,2016-03-17,2016-03-17,Same Day,GZ-14470,OFF-EN-10003055,East,Maryland,Columbia,199.9,5,0.0,89.955,0.44999999999999996,2016,1,2016-03
4401,CA-2016-131737,2016-03-17,2016-03-17,Same Day,GZ-14470,OFF-AP-10002945,East,Maryland,Columbia,901.95,3,0.0,297.6435,0.33,2016,1,2016-03
4402,CA-2016-131737,2016-03-17,2016-03-17,Same Day,GZ-14470,FUR-FU-10004306,East,Maryland,Columbia,971.5,5,0.0,252.59,0.26,2016,1,2016-03
4403,CA-2016-114538,2016-12-26,2016-12-27,First Class,RC-19825,OFF-AR-10002445,West,Colorado,Colorado Springs,11.328,2,0.2,2.5488,0.225,2016,4,2016-12
4404,CA-2014-127936,2014-09-02,2014-09-04,First Class,CL-12565,OFF-AR-10002445,East,New York,New York City,21.24,3,0.0,8.0712,0.38,2014,3,2014-09
4405,CA-2015-164336,2015-07-05,2015-07-10,Standard Class,MW-18220,TEC-AC-10002345,East,Pennsylvania,Philadelphia,34.8,3,0.2,2.175,0.0625,2015,3,2015-07
4406,CA-2015-164336,2015-07-05,2015-07-10,Standard Class,MW-18220,OFF-ST-10001558,East,Pennsylvania,Philadelphia,38.976,3,0.2,-2.436,-0.0625,2015,3,2015-07
4407,CA-2016-100041,2016-11-20,2016-11-25,Standard Class,BF-10975,OFF-PA-10001622,Central,Indiana,Columbus,9.08,2,0.0,4.086,0.45,2016,4,2016-11
4408,CA-2016-100041,2016-11-20,2016-11-25,Standard Class,BF-10975,OFF-PA-10000418,Central,Indiana,Columbus,314.55,3,0.0,150.984,0.48000000000000004,2016,4,2016-11
4409,CA-2016-100041,2016-11-20,2016-11-25,Standard Class,BF-10975,OFF-BI-10000343,Central,Indiana,Columbus,4.91,1,0.0,2.3077,0.47000000000000003,2016,4,2016-11
4410,US-2014-154879,2014-05-06,2014-05-11,Standard Class,SN-20710,OFF-LA-10004425,West,California,Los Angeles,5.78,2,0.0,2.7166,0.47000000000000003,2014,2,2014-05
4411,US-2014-154879,2014-05-06,2014-05-11,Standard Class,SN-20710,OFF-AR-10001897,West,California,Los Angeles,107.94,6,0.0,30.2232,0.27999999999999997,2014,2,2014-05
4412,CA-2014-130624,2014-06-21,2014-06-24,First Class,TB-21280,OFF-PA-10003883,East,New York,New York City,19.65,3,0.0,9.039,0.46,2014,2,2014-06
4413,CA-2014-130624,2014-06-21,2014-06-24,First Class,TB-21280,TEC-PH-10003963,East,New York,New York City,617.97,3,0.0,160.6722,0.26,2014,2,2014-06
4414,CA-2014-130624,2014-06-21,2014-06-24,First Class,TB-21280,OFF-AP-10001303,East,New York,New York City,59.7,3,0.0,26.865,0.44999999999999996,2014,2,2014-06
4415,CA-2017-132339,2017-08-19,2017-08-23,Standard Class,JB-15400,OFF-BI-10003925,East,Massachusetts,Lawrence,387.99,1,0.0,182.3553,0.47,2017,3,2017-08
4416,CA-2014-153983,2014-11-29,2014-12-06,Standard Class,AH-10210,TEC-PH-10004586,West,California,San Francisco,575.92,2,0.2,71.99,0.125,2014,4,2014-11
4417,CA-2014-153983,2014-11-29,2014-12-06,Standard Class,AH-10210,OFF-FA-10003495,West,California,San Francisco,30.4,5,0.0,15.2,0.5,2014,4,2014-11
4418,CA-2017-112900,2017-04-09,2017-04-12,Second Class,KL-16645,OFF-BI-10002867,Central,Michigan,Detroit,478.24,8,0.0,219.9904,0.45999999999999996,2017,2,2017-04
4419,CA-2014-160157,2014-12-20,2014-12-27,Standard Class,MH-17455,FUR-FU-10003773,East,Ohio,Hamilton,190.848,3,0.2,-21.4704,-0.1125,2014,4,2014-12
4420,CA-2014-139633,2014-12-17,2014-12-24,Standard Class,EC-14050,OFF-BI-10002954,East,Ohio,Columbus,5.484,4,0.7,-4.0216,-0.7333333333333334,2014,4,2014-12
4421,CA-2015-163090,2015-11-17,2015-11-21,Second Class,GH-14665,OFF-SU-10002537,Central,Illinois,Chicago,40.92,5,0.2,3.069,0.075,2015,4,2015-11
4422,CA-2014-117016,2014-03-04,2014-03-09,Standard Class,SC-20095,OFF-AR-10001374,South,Florida,Margate,15.552,3,0.2,2.3328,0.15000000000000002,2014,1,2014-03
4423,CA-2017-159464,2017-05-18,2017-05-19,First Class,TB-21355,OFF-AP-10001492,South,Georgia,Sandy Springs,17.24,2,0.0,4.4824,0.26,2017,2,2017-05
4424,CA-2017-159464,2017-05-18,2017-05-19,First Class,TB-21355,FUR-BO-10003546,South,Georgia,Sandy Springs,302.94,3,0.0,75.735,0.25,2017,2,2017-05
4425,CA-2017-159464,2017-05-18,2017-05-19,First Class,TB-21355,TEC-PH-10002185,South,Georgia,Sandy Springs,34.75,5,0.0,15.6375,0.44999999999999996,2017,2,2017-05
4426,CA-2017-159464,2017-05-18,2017-05-19,First Class,TB-21355,OFF-BI-10000315,South,Georgia,Sandy Springs,113.94,6,0.0,54.6912,0.48000000000000004,2017,2,2017-05
4427,CA-2017-159464,2017-05-18,2017-05-19,First Class,TB-21355,TEC-PH-10002350,South,Georgia,Sandy Springs,55.98,2,0.0,15.6744,0.28,2017,2,2017-05
4428,US-2017-103226,2017-09-22,2017-09-28,Standard Class,DW-13195,OFF-PA-10002666,West,New Mexico,Albuquerque,27.18,3,0.0,12.231,0.45,2017,3,2017-09
4429,CA-2017-119452,2017-03-21,2017-03-27,Standard Class,CL-12565,FUR-CH-10004495,Central,Oklahoma,Tulsa,1805.88,6,0.0,523.7052,0.29,2017,1,2017-03
4430,CA-2017-147725,2017-09-14,2017-09-14,Same Day,LT-17110,OFF-AR-10001725,East,New Jersey,Orange,70.95,3,0.0,18.447,0.25999999999999995,2017,3,2017-09
4431,CA-2016-168893,2016-11-03,2016-11-08,Second Class,AP-10915,OFF-FA-10002280,South,Kentucky,Henderson,20.0,4,0.0,9.6,0.48,2016,4,2016-11
4432,CA-2016-168893,2016-11-03,2016-11-08,Second Class,AP-10915,OFF-AR-10001770,South,Kentucky,Henderson,7.98,3,0.0,2.0748,0.26,2016,4,2016-11
4433,CA-2016-168893,2016-11-03,2016-11-08,Second Class,AP-10915,FUR-FU-10002885,South,Kentucky,Henderson,24.1,5,0.0,9.158,0.37999999999999995,2016,4,2016-11
4434,CA-2016-168893,2016-11-03,2016-11-08,Second Class,AP-10915,OFF-AR-10003772,South,Kentucky,Henderson,8.75,1,0.0,2.625,0.3,2016,4,2016-11
4435,CA-2016-168893,2016-11-03,2016-11-08,Second Class,AP-10915,FUR-TA-10003392,South,Kentucky,Henderson,842.94,3,0.0,160.1586,0.19,2016,4,2016-11
4436,CA-2016-163398,2016-05-03,2016-05-08,Standard Class,CB-12415,OFF-BI-10000014,Central,Illinois,Chicago,2.182,1,0.8,-3.6003,-1.65,2016,2,2016-05
4437,CA-2016-163398,2016-05-03,2016-05-08,Standard Class,CB-12415,OFF-AR-10003217,Central,Illinois,Chicago,27.384,7,0.2,2.7384,0.09999999999999999,2016,2,2016-05
4438,CA-2016-163398,2016-05-03,2016-05-08,Standard Class,CB-12415,OFF-AP-10002403,Central,Illinois,Chicago,26.406,3,0.8,-71.2962,-2.7,2016,2,2016-05
4439,CA-2016-162726,2016-12-27,2017-01-02,Standard Class,MT-17815,OFF-PA-10001972,Central,Texas,Port Arthur,10.368,2,0.2,3.6288,0.35,2016,4,2016-12
4440,CA-2016-162726,2016-12-27,2017-01-02,Standard Class,MT-17815,OFF-PA-10004041,Central,Texas,Port Arthur,23.68,4,0.2,7.4,0.3125,2016,4,2016-12
4441,US-2016-111290,2016-07-22,2016-07-26,Standard Class,DK-13375,TEC-AC-10004975,Central,Michigan,Westland,109.95,1,0.0,36.2835,0.32999999999999996,2016,3,2016-07
4442,US-2016-111290,2016-07-22,2016-07-26,Standard Class,DK-13375,OFF-ST-10001932,Central,Michigan,Westland,965.85,5,0.0,135.219,0.13999999999999999,2016,3,2016-07
4443,US-2016-111290,2016-07-22,2016-07-26,Standard Class,DK-13375,OFF-AR-10001761,Central,Michigan,Westland,29.2,5,0.0,10.512,0.36000000000000004,2016,3,2016-07
4444,US-2016-111290,2016-07-22,2016-07-26,Standard Class,DK-13375,OFF-PA-10002262,Central,Michigan,Westland,32.4,5,0.0,15.552,0.48,2016,3,2016-07
4445,US-2014-147704,2014-11-16,2014-11-21,Standard Class,SR-20740,OFF-EN-10004483,Central,Indiana,Bloomington,78.35,5,0.0,36.8245,0.47000000000000003,2014,4,2014-11
4446,US-2014-147704,2014-11-16,2014-11-21,Standard Class,SR-20740,OFF-PA-10003270,Central,Indiana,Bloomington,31.68,6,0.0,14.256,0.45,2014,4,2014-11
4447,US-2014-147704,2014-11-16,2014-11-21,Standard Class,SR-20740,OFF-BI-10001634,Central,Indiana,Bloomington,29.12,4,0.0,14.2688,0.49,2014,4,2014-11
4448,US-2014-147704,2014-11-16,2014-11-21,Standard Class,SR-20740,OFF-ST-10000675,Central,Indiana,Bloomington,169.45,5,0.0,42.3625,0.25,2014,4,2014-11
4449,CA-2015-121965,2015-06-19,2015-06-23,Standard Class,LH-17155,FUR-FU-10000732,West,California,Los Angeles,12.56,2,0.0,4.0192,0.31999999999999995,2015,2,2015-06
4450,CA-2015-121965,2015-06-19,2015-06-23,Standard Class,LH-17155,OFF-PA-10004355,West,California,Los Angeles,6.48,1,0.0,3.1104,0.4799999999999999,2015,2,2015-06
4451,CA-2015-121965,2015-06-19,2015-06-23,Standard Class,LH-17155,OFF-EN-10000056,West,California,Los Angeles,186.69,3,0.0,87.7443,0.47,2015,2,2015-06
4452,CA-2016-147137,2016-07-04,2016-07-06,First Class,AA-10645,FUR-FU-10000221,West,California,San Francisco,25.4,5,0.0,8.636,0.33999999999999997,2016,3,2016-07
4453,CA-2016-147137,2016-07-04,2016-07-06,First Class,AA-10645,OFF-EN-10003567,West,California,San Francisco,43.96,2,0.0,20.6612,0.47000000000000003,2016,3,2016-07
4454,CA-2016-147137,2016-07-04,2016-07-06,First Class,AA-10645,FUR-BO-10001811,West,California,San Francisco,1279.165,5,0.15,225.735,0.17647058823529413,2016,3,2016-07
4455,CA-2016-147137,2016-07-04,2016-07-06,First Class,AA-10645,OFF-ST-10002486,West,California,San Francisco,27.92,4,0.0,0.5584,0.02,2016,3,2016-07
4456,US-2015-146745,2015-09-03,2015-09-08,Standard Class,AS-10630,FUR-CH-10002372,West,California,San Francisco,129.568,2,0.2,-12.9568,-0.09999999999999999,2015,3,2015-09
4457,US-2015-146745,2015-09-03,2015-09-08,Standard Class,AS-10630,OFF-BI-10003274,West,California,San Francisco,6.368,2,0.2,2.1492,0.33749999999999997,2015,3,2015-09
4458,CA-2017-115175,2017-08-07,2017-08-12,Standard Class,MC-17575,OFF-PA-10001878,West,California,San Jose,244.55,5,0.0,114.9385,0.47,2017,3,2017-08
4459,CA-2017-105851,2017-03-13,2017-03-20,Standard Class,SE-20110,OFF-SU-10002881,West,Colorado,Denver,1332.496,2,0.2,-299.8116,-0.22499999999999998,2017,1,2017-03
4460,US-2017-125717,2017-09-28,2017-10-01,First Class,DS-13030,FUR-FU-10001979,West,Colorado,Aurora,32.776,1,0.2,3.2776,0.09999999999999999,2017,3,2017-09
4461,US-2017-125717,2017-09-28,2017-10-01,First Class,DS-13030,OFF-ST-10001522,West,Colorado,Aurora,147.184,2,0.2,-29.4368,-0.2,2017,3,2017-09
4462,US-2017-125717,2017-09-28,2017-10-01,First Class,DS-13030,TEC-AC-10003657,West,Colorado,Aurora,54.384,2,0.2,1.3596,0.024999999999999998,2017,3,2017-09
4463,US-2017-125717,2017-09-28,2017-10-01,First Class,DS-13030,OFF-BI-10001718,West,Colorado,Aurora,76.776,4,0.7,-58.8616,-0.7666666666666667,2017,3,2017-09
4464,US-2017-125717,2017-09-28,2017-10-01,First Class,DS-13030,OFF-PA-10003022,West,Colorado,Aurora,14.352,3,0.2,5.2026,0.3625,2017,3,2017-09
4465,US-2017-125717,2017-09-28,2017-10-01,First Class,DS-13030,OFF-AP-10000891,West,Colorado,Aurora,209.792,2,0.2,26.224,0.125,2017,3,2017-09
4466,CA-2015-163895,2015-08-07,2015-08-11,Standard Class,NS-18640,OFF-BI-10004970,West,Idaho,Boise,3.304,1,0.2,1.1151,0.3375,2015,3,2015-08
4467,CA-2017-168641,2017-11-24,2017-12-01,Standard Class,KA-16525,OFF-AR-10003759,East,New York,New York City,16.38,9,0.0,7.371,0.45000000000000007,2017,4,2017-11
4468,CA-2017-168641,2017-11-24,2017-12-01,Standard Class,KA-16525,OFF-EN-10003001,East,New York,New York City,167.96,2,0.0,78.9412,0.47,2017,4,2017-11
4469,CA-2017-168641,2017-11-24,2017-12-01,Standard Class,KA-16525,FUR-BO-10000780,East,New York,New York City,321.568,2,0.2,-16.0784,-0.049999999999999996,2017,4,2017-11
4470,CA-2017-168641,2017-11-24,2017-12-01,Standard Class,KA-16525,OFF-PA-10001972,East,New York,New York City,12.96,2,0.0,6.2208,0.4799999999999999,2017,4,2017-11
4471,CA-2017-156895,2017-05-08,2017-05-12,Standard Class,DJ-13510,FUR-CH-10003535,East,Pennsylvania,Philadelphia,128.058,3,0.3,-23.7822,-0.18571428571428572,2017,2,2017-05
4472,CA-2017-121300,2017-09-29,2017-09-29,Same Day,MG-17680,FUR-CH-10003774,East,Ohio,Mentor,63.686,1,0.3,-15.4666,-0.24285714285714285,2017,3,2017-09
4473,CA-2017-121300,2017-09-29,2017-09-29,Same Day,MG-17680,TEC-AC-10004571,East,Ohio,Mentor,239.976,3,0.2,65.9934,0.27499999999999997,2017,3,2017-09
4474,CA-2017-121300,2017-09-29,2017-09-29,Same Day,MG-17680,FUR-TA-10004442,East,Ohio,Mentor,344.22,2,0.4,-189.321,-0.5499999999999999,2017,3,2017-09
4475,CA-2017-121300,2017-09-29,2017-09-29,Same Day,MG-17680,OFF-PA-10002787,East,Ohio,Mentor,15.552,3,0.2,5.4432,0.35000000000000003,2017,3,2017-09
4476,CA-2017-121300,2017-09-29,2017-09-29,Same Day,MG-17680,FUR-FU-10004586,East,Ohio,Mentor,21.248,4,0.2,7.4368,0.35,2017,3,2017-09
4477,CA-2017-121300,2017-09-29,2017-09-29,Same Day,MG-17680,OFF-PA-10002606,East,Ohio,Mentor,8.448,2,0.2,2.64,0.3125,2017,3,2017-09
4478,CA-2017-130211,2017-10-22,2017-10-22,Same Day,BD-11620,OFF-ST-10000129,Central,Oklahoma,Lawton,333.09,3,0.0,23.3163,0.07,2017,4,2017-10
4479,CA-2017-130211,2017-10-22,2017-10-22,Same Day,BD-11620,FUR-TA-10003748,Central,Oklahoma,Lawton,248.98,2,0.0,54.7756,0.22,2017,4,2017-10
4480,CA-2014-147235,2014-03-24,2014-03-28,Standard Class,CD-11920,OFF-PA-10004948,East,New York,New York City,24.9,5,0.0,11.703,0.47000000000000003,2014,1,2014-03
4481,CA-2016-109365,2016-11-03,2016-11-08,Standard Class,XP-21865,OFF-FA-10001561,West,California,Los Angeles,15.26,7,0.0,5.0358,0.33,2016,4,2016-11
4482,CA-2016-109365,2016-11-03,2016-11-08,Standard Class,XP-21865,OFF-AP-10002998,West,California,Los Angeles,43.32,2,0.0,14.2956,0.33,2016,4,2016-11
4483,CA-2016-109365,2016-11-03,2016-11-08,Standard Class,XP-21865,OFF-BI-10003981,West,California,Los Angeles,43.584,12,0.2,15.7992,0.3625,2016,4,2016-11
4484,CA-2016-109365,2016-11-03,2016-11-08,Standard Class,XP-21865,OFF-PA-10001725,West,California,Los Angeles,116.28,3,0.0,56.9772,0.49000000000000005,2016,4,2016-11
4485,CA-2016-109365,2016-11-03,2016-11-08,Standard Class,XP-21865,OFF-BI-10002071,West,California,Los Angeles,9.296,2,0.2,3.0212,0.325,2016,4,2016-11
4486,CA-2016-109365,2016-11-03,2016-11-08,Standard Class,XP-21865,OFF-PA-10000477,West,California,Los Angeles,19.44,3,0.0,9.3312,0.48000000000000004,2016,4,2016-11
4487,CA-2016-109365,2016-11-03,2016-11-08,Standard Class,XP-21865,OFF-PA-10004359,West,California,Los Angeles,314.55,3,0.0,150.984,0.48000000000000004,2016,4,2016-11
4488,CA-2015-162621,2015-09-05,2015-09-11,Standard Class,CA-12055,OFF-BI-10000962,Central,Texas,Houston,16.27,5,0.8,-25.2185,-1.55,2015,3,2015-09
4489,CA-2015-162621,2015-09-05,2015-09-11,Standard Class,CA-12055,OFF-SU-10003567,Central,Texas,Houston,69.12,9,0.2,-14.688,-0.2125,2015,3,2015-09
4490,CA-2015-162621,2015-09-05,2015-09-11,Standard Class,CA-12055,OFF-BI-10003708,Central,Texas,Houston,4.47,3,0.8,-7.8225,-1.75,2015,3,2015-09
4491,CA-2017-105921,2017-08-14,2017-08-21,Standard Class,JM-15250,FUR-TA-10001095,West,California,Los Angeles,418.296,3,0.2,5.2287,0.0125,2017,3,2017-08
4492,CA-2014-150798,2014-12-01,2014-12-03,Second Class,JK-15730,TEC-CO-10001571,East,Ohio,Columbus,659.988,2,0.4,109.998,0.16666666666666666,2014,4,2014-12
4493,CA-2014-150798,2014-12-01,2014-12-03,Second Class,JK-15730,FUR-FU-10000221,East,Ohio,Columbus,8.128,2,0.2,1.4224,0.17500000000000002,2014,4,2014-12
4494,CA-2014-150798,2014-12-01,2014-12-03,Second Class,JK-15730,OFF-PA-10001972,East,Ohio,Columbus,36.288,7,0.2,12.7008,0.35000000000000003,2014,4,2014-12
4495,CA-2014-150798,2014-12-01,2014-12-03,Second Class,JK-15730,FUR-CH-10000015,East,Ohio,Columbus,909.72,6,0.3,-51.984,-0.05714285714285714,2014,4,2014-12
4496,CA-2017-112753,2017-06-18,2017-06-23,Standard Class,CC-12670,FUR-BO-10004015,West,California,Los Angeles,917.9235,9,0.15,75.5937,0.08235294117647059,2017,2,2017-06
4497,CA-2017-112753,2017-06-18,2017-06-23,Standard Class,CC-12670,OFF-PA-10002036,West,California,Los Angeles,38.88,6,0.0,19.0512,0.49,2017,2,2017-06
4498,CA-2017-155075,2017-12-02,2017-12-09,Standard Class,GW-14605,OFF-BI-10003650,East,Pennsylvania,Philadelphia,631.176,4,0.7,-462.8624,-0.7333333333333333,2017,4,2017-12
4499,CA-2014-103401,2014-11-21,2014-11-26,Standard Class,GR-14560,OFF-PA-10003309,West,California,San Francisco,12.96,2,0.0,6.2208,0.4799999999999999,2014,4,2014-11
4500,CA-2016-124814,2016-04-10,2016-04-16,Standard Class,FM-14215,OFF-PA-10002787,West,California,Bakersfield,12.96,2,0.0,6.2208,0.4799999999999999,2016,2,2016-04
4501,CA-2016-124814,2016-04-10,2016-04-16,Standard Class,FM-14215,OFF-BI-10000174,West,California,Bakersfield,23.2,5,0.2,8.12,0.35,2016,2,2016-04
4502,CA-2014-116757,2014-06-30,2014-07-04,Standard Class,MS-17980,OFF-PA-10002005,Central,Texas,Houston,25.92,5,0.2,9.072,0.3499999999999999,2014,2,2014-06
4503,CA-2014-116757,2014-06-30,2014-07-04,Standard Class,MS-17980,OFF-FA-10002815,Central,Texas,Houston,21.312,6,0.2,7.1928,0.33749999999999997,2014,2,2014-06
4504,US-2014-138247,2014-12-24,2014-12-29,Standard Class,BF-11170,TEC-PH-10000213,West,California,Los Angeles,173.656,7,0.2,17.3656,0.1,2014,4,2014-12
4505,US-2014-138247,2014-12-24,2014-12-29,Standard Class,BF-11170,OFF-AP-10000828,West,California,Los Angeles,361.96,2,0.0,101.3488,0.28,2014,4,2014-12
4506,US-2014-138247,2014-12-24,2014-12-29,Standard Class,BF-11170,TEC-AC-10004708,West,California,Los Angeles,62.85,3,0.0,13.1985,0.21,2014,4,2014-12
4507,US-2014-138247,2014-12-24,2014-12-29,Standard Class,BF-11170,TEC-PH-10001530,West,California,Los Angeles,818.376,3,0.2,51.1485,0.0625,2014,4,2014-12
4508,US-2014-138247,2014-12-24,2014-12-29,Standard Class,BF-11170,OFF-ST-10002301,West,California,Los Angeles,20.34,1,0.0,0.2034,0.01,2014,4,2014-12
4509,US-2014-138247,2014-12-24,2014-12-29,Standard Class,BF-11170,FUR-FU-10002554,West,California,Los Angeles,23.99,1,0.0,5.5177,0.23,2014,4,2014-12
4510,CA-2017-167003,2017-05-23,2017-05-29,Standard Class,VS-21820,FUR-TA-10001520,West,California,Los Angeles,171.288,3,0.2,-6.4233,-0.0375,2017,2,2017-05
4511,CA-2016-119935,2016-11-10,2016-11-14,Standard Class,KM-16225,FUR-FU-10001085,Central,Missouri,Springfield,37.3,2,0.0,17.158,0.4600000000000001,2016,4,2016-11
4512,CA-2016-119935,2016-11-10,2016-11-14,Standard Class,KM-16225,OFF-BI-10001597,Central,Missouri,Springfield,81.96,2,0.0,39.3408,0.48000000000000004,2016,4,2016-11
4513,CA-2016-118969,2016-10-02,2016-10-03,First Class,LP-17095,OFF-BI-10002429,West,Arizona,Phoenix,54.792,6,0.7,-40.1808,-0.7333333333333333,2016,4,2016-10
4514,CA-2016-145240,2016-09-06,2016-09-08,First Class,BG-11740,OFF-ST-10001590,Central,Texas,Houston,10.784,1,0.2,0.8088,0.075,2016,3,2016-09
4515,CA-2016-120873,2016-10-27,2016-11-01,Second Class,BW-11200,FUR-CH-10000847,South,Virginia,Hampton,290.98,1,0.0,75.6548,0.25999999999999995,2016,4,2016-10
4516,US-2017-111920,2017-10-22,2017-10-26,Standard Class,PS-18970,OFF-AR-10003179,Central,Oklahoma,Tulsa,36.44,4,0.0,12.0252,0.33,2017,4,2017-10
4517,US-2016-128678,2016-09-15,2016-09-20,Standard Class,RB-19570,OFF-PA-10000807,West,Washington,Seattle,21.4,5,0.0,10.058,0.47000000000000003,2016,3,2016-09
4518,US-2016-128678,2016-09-15,2016-09-20,Standard Class,RB-19570,OFF-BI-10002103,West,Washington,Seattle,48.664,7,0.2,15.8158,0.32499999999999996,2016,3,2016-09
4519,CA-2016-101385,2016-09-25,2016-10-01,Standard Class,JW-16075,OFF-AR-10004441,West,California,San Francisco,16.56,4,0.0,6.9552,0.42,2016,3,2016-09
